expName,screenViewingDist,screenWidthCm,screenHeightCm,taskNum,taskLabel,imLeftRetinalSizeNum,imRightRetinalSizeNum,imLeftKnownSizeNum,imRightKnownSizeNum,imLeftRetinalSize,imRightRetinalSize,imLeftKnownSize,imRightKnownSize,condNum,condLabel,correctSideNum,correctSideLabel,imLeftNum,imRightNum,imLeftName,imRightName,isCorrect,responseNum,responseLabel,RT,sid
Exp_ObjectStroop_AreaControlled,57,41,30.75,2,which is bigger on the screen?,2,1,2,1,r-big,r-small,k-big,k-small,1,congruent,1,left,27,27,ImageFilesMetamers_Paired/Small-visSmall/06_43.jpg,ImageFilesMetamers_Paired/Big-visSmall/06_02.jpg,1,1,leftSide,701.1286,1
Exp_ObjectStroop_AreaControlled,57,41,30.75,2,which is bigger on the screen?,1,2,2,1,r-small,r-big,k-big,k-small,2,incongruent,2,right,29,29,ImageFilesMetamers_Paired/Small-visSmall/08_45.jpg,ImageFilesMetamers_Paired/Big-visSmall/08_35.jpg,1,2,rightSide,448.1376,1
Exp_ObjectStroop_AreaControlled,57,41,30.75,2,which is bigger on the screen?,1,2,1,2,r-small,r-big,k-small,k-big,1,congruent,2,right,27,27,ImageFilesMetamers_Paired/Small-visSmall/06_43.jpg,ImageFilesMetamers_Paired/Big-visSmall/06_02.jpg,1,2,rightSide,551.2613,1
Exp_ObjectStroop_AreaControlled,57,41,30.75,2,which is bigger on the screen?,2,1,1,2,r-big,r-small,k-small,k-big,2,incongruent,1,left,25,25,ImageFilesMetamers_Paired/Small-visSmall/04_48.jpg,ImageFilesMetamers_Paired/Big-visSmall/04_05.jpg,1,1,leftSide,464.4829,1
Exp_ObjectStroop_AreaControlled,57,41,30.75,2,which is bigger on the screen?,1,2,1,2,r-small,r-big,k-small,k-big,1,congruent,2,right,22,22,ImageFilesMetamers_Paired/Small-visSmall/02_44.jpg,ImageFilesMetamers_Paired/Big-visSmall/02_08.jpg,1,2,rightSide,518.111,1
Exp_ObjectStroop_AreaControlled,57,41,30.75,2,which is bigger on the screen?,1,2,1,2,r-small,r-big,k-small,k-big,1,congruent,2,right,23,23,ImageFilesMetamers_Paired/Small-visSmall/30_50.jpg,ImageFilesMetamers_Paired/Big-visSmall/30_20.jpg,1,2,rightSide,393.8613,1
Exp_ObjectStroop_AreaControlled,57,41,30.75,2,which is bigger on the screen?,2,1,2,1,r-big,r-small,k-big,k-small,1,congruent,1,left,17,17,ImageFilesMetamers_Paired/Small-visSmall/25_56.jpg,ImageFilesMetamers_Paired/Big-visSmall/25_10.jpg,1,1,leftSide,601.9296,1
Exp_ObjectStroop_AreaControlled,57,41,30.75,2,which is bigger on the screen?,2,1,2,1,r-big,r-small,k-big,k-small,1,congruent,1,left,1,1,ImageFilesMetamers_Paired/Small-visSmall/10_59.jpg,ImageFilesMetamers_Paired/Big-visSmall/10_09.jpg,1,1,leftSide,401.6677,1
Exp_ObjectStroop_AreaControlled,57,41,30.75,2,which is bigger on the screen?,1,2,2,1,r-small,r-big,k-big,k-small,2,incongruent,2,right,21,21,ImageFilesMetamers_Paired/Small-visSmall/29_69.jpg,ImageFilesMetamers_Paired/Big-visSmall/29_03.jpg,1,2,rightSide,441.9364,1
Exp_ObjectStroop_AreaControlled,57,41,30.75,2,which is bigger on the screen?,2,1,2,1,r-big,r-small,k-big,k-small,1,congruent,1,left,11,11,ImageFilesMetamers_Paired/Small-visSmall/01_78.jpg,ImageFilesMetamers_Paired/Big-visSmall/01_07.jpg,1,1,leftSide,448.9934,1
Exp_ObjectStroop_AreaControlled,57,41,30.75,2,which is bigger on the screen?,1,2,1,2,r-small,r-big,k-small,k-big,1,congruent,2,right,15,15,ImageFilesMetamers_Paired/Small-visSmall/23_70.jpg,ImageFilesMetamers_Paired/Big-visSmall/23_16.jpg,1,2,rightSide,398.9153,1
Exp_ObjectStroop_AreaControlled,57,41,30.75,2,which is bigger on the screen?,1,2,2,1,r-small,r-big,k-big,k-small,2,incongruent,2,right,1,1,ImageFilesMetamers_Paired/Small-visSmall/10_59.jpg,ImageFilesMetamers_Paired/Big-visSmall/10_09.jpg,1,2,rightSide,471.1218,1
Exp_ObjectStroop_AreaControlled,57,41,30.75,2,which is bigger on the screen?,1,2,2,1,r-small,r-big,k-big,k-small,2,incongruent,2,right,25,25,ImageFilesMetamers_Paired/Small-visSmall/04_48.jpg,ImageFilesMetamers_Paired/Big-visSmall/04_05.jpg,1,2,rightSide,436.4975,1
Exp_ObjectStroop_AreaControlled,57,41,30.75,2,which is bigger on the screen?,2,1,2,1,r-big,r-small,k-big,k-small,1,congruent,1,left,20,20,ImageFilesMetamers_Paired/Small-visSmall/28_47.jpg,ImageFilesMetamers_Paired/Big-visSmall/28_12.jpg,1,1,leftSide,462.5891,1
Exp_ObjectStroop_AreaControlled,57,41,30.75,2,which is bigger on the screen?,2,1,1,2,r-big,r-small,k-small,k-big,2,incongruent,1,left,20,20,ImageFilesMetamers_Paired/Small-visSmall/28_47.jpg,ImageFilesMetamers_Paired/Big-visSmall/28_12.jpg,1,1,leftSide,476.5922,1
Exp_ObjectStroop_AreaControlled,57,41,30.75,2,which is bigger on the screen?,2,1,1,2,r-big,r-small,k-small,k-big,2,incongruent,1,left,3,3,ImageFilesMetamers_Paired/Small-visSmall/12_58.jpg,ImageFilesMetamers_Paired/Big-visSmall/12_13.jpg,1,1,leftSide,538.3445,1
Exp_ObjectStroop_AreaControlled,57,41,30.75,2,which is bigger on the screen?,1,2,1,2,r-small,r-big,k-small,k-big,1,congruent,2,right,30,30,ImageFilesMetamers_Paired/Small-visSmall/09_64.jpg,ImageFilesMetamers_Paired/Big-visSmall/09_15.jpg,1,2,rightSide,412.3301,1
Exp_ObjectStroop_AreaControlled,57,41,30.75,2,which is bigger on the screen?,1,2,1,2,r-small,r-big,k-small,k-big,1,congruent,2,right,13,13,ImageFilesMetamers_Paired/Small-visSmall/21_52.jpg,ImageFilesMetamers_Paired/Big-visSmall/21_31.jpg,1,2,rightSide,437.1527,1
Exp_ObjectStroop_AreaControlled,57,41,30.75,2,which is bigger on the screen?,1,2,1,2,r-small,r-big,k-small,k-big,1,congruent,2,right,3,3,ImageFilesMetamers_Paired/Small-visSmall/12_58.jpg,ImageFilesMetamers_Paired/Big-visSmall/12_13.jpg,1,2,rightSide,323.3765,1
Exp_ObjectStroop_AreaControlled,57,41,30.75,2,which is bigger on the screen?,1,2,1,2,r-small,r-big,k-small,k-big,1,congruent,2,right,25,25,ImageFilesMetamers_Paired/Small-visSmall/04_48.jpg,ImageFilesMetamers_Paired/Big-visSmall/04_05.jpg,1,2,rightSide,383.1731,1
Exp_ObjectStroop_AreaControlled,57,41,30.75,2,which is bigger on the screen?,1,2,1,2,r-small,r-big,k-small,k-big,1,congruent,2,right,24,24,ImageFilesMetamers_Paired/Small-visSmall/03_57.jpg,ImageFilesMetamers_Paired/Big-visSmall/03_36.jpg,1,2,rightSide,496.1796,1
Exp_ObjectStroop_AreaControlled,57,41,30.75,2,which is bigger on the screen?,1,2,1,2,r-small,r-big,k-small,k-big,1,congruent,2,right,16,16,ImageFilesMetamers_Paired/Small-visSmall/24_61.jpg,ImageFilesMetamers_Paired/Big-visSmall/24_06.jpg,1,2,rightSide,396.227,1
Exp_ObjectStroop_AreaControlled,57,41,30.75,2,which is bigger on the screen?,2,1,2,1,r-big,r-small,k-big,k-small,1,congruent,1,left,2,2,ImageFilesMetamers_Paired/Small-visSmall/11_71.jpg,ImageFilesMetamers_Paired/Big-visSmall/11_40.jpg,1,1,leftSide,389.0817,1
Exp_ObjectStroop_AreaControlled,57,41,30.75,2,which is bigger on the screen?,1,2,1,2,r-small,r-big,k-small,k-big,1,congruent,2,right,9,9,ImageFilesMetamers_Paired/Small-visSmall/18_76.jpg,ImageFilesMetamers_Paired/Big-visSmall/18_23.jpg,1,2,rightSide,326.4293,1
Exp_ObjectStroop_AreaControlled,57,41,30.75,2,which is bigger on the screen?,2,1,2,1,r-big,r-small,k-big,k-small,1,congruent,1,left,14,14,ImageFilesMetamers_Paired/Small-visSmall/22_65.jpg,ImageFilesMetamers_Paired/Big-visSmall/22_26.jpg,1,1,leftSide,377.6251,1
Exp_ObjectStroop_AreaControlled,57,41,30.75,2,which is bigger on the screen?,2,1,1,2,r-big,r-small,k-small,k-big,2,incongruent,1,left,19,19,ImageFilesMetamers_Paired/Small-visSmall/27_63.jpg,ImageFilesMetamers_Paired/Big-visSmall/27_18.jpg,0,2,rightSide,418.8776,1
Exp_ObjectStroop_AreaControlled,57,41,30.75,2,which is bigger on the screen?,2,1,2,1,r-big,r-small,k-big,k-small,1,congruent,1,left,25,25,ImageFilesMetamers_Paired/Small-visSmall/04_48.jpg,ImageFilesMetamers_Paired/Big-visSmall/04_05.jpg,1,1,leftSide,494.9368,1
Exp_ObjectStroop_AreaControlled,57,41,30.75,2,which is bigger on the screen?,1,2,1,2,r-small,r-big,k-small,k-big,1,congruent,2,right,18,18,ImageFilesMetamers_Paired/Small-visSmall/26_42.jpg,ImageFilesMetamers_Paired/Big-visSmall/26_32.jpg,1,2,rightSide,611.5849,1
Exp_ObjectStroop_AreaControlled,57,41,30.75,2,which is bigger on the screen?,2,1,1,2,r-big,r-small,k-small,k-big,2,incongruent,1,left,18,18,ImageFilesMetamers_Paired/Small-visSmall/26_42.jpg,ImageFilesMetamers_Paired/Big-visSmall/26_32.jpg,1,1,leftSide,474.8543,1
Exp_ObjectStroop_AreaControlled,57,41,30.75,2,which is bigger on the screen?,2,1,2,1,r-big,r-small,k-big,k-small,1,congruent,1,left,30,30,ImageFilesMetamers_Paired/Small-visSmall/09_64.jpg,ImageFilesMetamers_Paired/Big-visSmall/09_15.jpg,1,1,leftSide,769.1281,1
Exp_ObjectStroop_AreaControlled,57,41,30.75,2,which is bigger on the screen?,2,1,1,2,r-big,r-small,k-small,k-big,2,incongruent,1,left,16,16,ImageFilesMetamers_Paired/Small-visSmall/24_61.jpg,ImageFilesMetamers_Paired/Big-visSmall/24_06.jpg,1,1,leftSide,529.5342,1
Exp_ObjectStroop_AreaControlled,57,41,30.75,2,which is bigger on the screen?,1,2,2,1,r-small,r-big,k-big,k-small,2,incongruent,2,right,6,6,ImageFilesMetamers_Paired/Small-visSmall/15_72.jpg,ImageFilesMetamers_Paired/Big-visSmall/15_29.jpg,1,2,rightSide,451.8396,1
Exp_ObjectStroop_AreaControlled,57,41,30.75,2,which is bigger on the screen?,1,2,2,1,r-small,r-big,k-big,k-small,2,incongruent,2,right,10,10,ImageFilesMetamers_Paired/Small-visSmall/19_41.jpg,ImageFilesMetamers_Paired/Big-visSmall/19_17.jpg,1,2,rightSide,473.9877,1
Exp_ObjectStroop_AreaControlled,57,41,30.75,2,which is bigger on the screen?,1,2,1,2,r-small,r-big,k-small,k-big,1,congruent,2,right,7,7,ImageFilesMetamers_Paired/Small-visSmall/16_73.jpg,ImageFilesMetamers_Paired/Big-visSmall/16_28.jpg,1,2,rightSide,519.8631,1
Exp_ObjectStroop_AreaControlled,57,41,30.75,2,which is bigger on the screen?,2,1,1,2,r-big,r-small,k-small,k-big,2,incongruent,1,left,29,29,ImageFilesMetamers_Paired/Small-visSmall/08_45.jpg,ImageFilesMetamers_Paired/Big-visSmall/08_35.jpg,1,1,leftSide,473.9693,1
Exp_ObjectStroop_AreaControlled,57,41,30.75,2,which is bigger on the screen?,1,2,2,1,r-small,r-big,k-big,k-small,2,incongruent,2,right,14,14,ImageFilesMetamers_Paired/Small-visSmall/22_65.jpg,ImageFilesMetamers_Paired/Big-visSmall/22_26.jpg,1,2,rightSide,407.8173,1
Exp_ObjectStroop_AreaControlled,57,41,30.75,2,which is bigger on the screen?,2,1,1,2,r-big,r-small,k-small,k-big,2,incongruent,1,left,27,27,ImageFilesMetamers_Paired/Small-visSmall/06_43.jpg,ImageFilesMetamers_Paired/Big-visSmall/06_02.jpg,1,1,leftSide,415.7491,1
Exp_ObjectStroop_AreaControlled,57,41,30.75,2,which is bigger on the screen?,2,1,2,1,r-big,r-small,k-big,k-small,1,congruent,1,left,28,28,ImageFilesMetamers_Paired/Small-visSmall/07_51.jpg,ImageFilesMetamers_Paired/Big-visSmall/07_33.jpg,1,1,leftSide,422.769,1
Exp_ObjectStroop_AreaControlled,57,41,30.75,2,which is bigger on the screen?,2,1,1,2,r-big,r-small,k-small,k-big,2,incongruent,1,left,23,23,ImageFilesMetamers_Paired/Small-visSmall/30_50.jpg,ImageFilesMetamers_Paired/Big-visSmall/30_20.jpg,0,2,rightSide,470.8888,1
Exp_ObjectStroop_AreaControlled,57,41,30.75,2,which is bigger on the screen?,2,1,2,1,r-big,r-small,k-big,k-small,1,congruent,1,left,22,22,ImageFilesMetamers_Paired/Small-visSmall/02_44.jpg,ImageFilesMetamers_Paired/Big-visSmall/02_08.jpg,1,1,leftSide,1712.8632,1
Exp_ObjectStroop_AreaControlled,57,41,30.75,2,which is bigger on the screen?,1,2,2,1,r-small,r-big,k-big,k-small,2,incongruent,2,right,8,8,ImageFilesMetamers_Paired/Small-visSmall/17_80.jpg,ImageFilesMetamers_Paired/Big-visSmall/17_21.jpg,1,2,rightSide,650.7288,1
Exp_ObjectStroop_AreaControlled,57,41,30.75,2,which is bigger on the screen?,2,1,1,2,r-big,r-small,k-small,k-big,2,incongruent,1,left,6,6,ImageFilesMetamers_Paired/Small-visSmall/15_72.jpg,ImageFilesMetamers_Paired/Big-visSmall/15_29.jpg,1,1,leftSide,703.5933,1
Exp_ObjectStroop_AreaControlled,57,41,30.75,2,which is bigger on the screen?,1,2,2,1,r-small,r-big,k-big,k-small,2,incongruent,2,right,11,11,ImageFilesMetamers_Paired/Small-visSmall/01_78.jpg,ImageFilesMetamers_Paired/Big-visSmall/01_07.jpg,1,2,rightSide,658.5735,1
Exp_ObjectStroop_AreaControlled,57,41,30.75,2,which is bigger on the screen?,1,2,2,1,r-small,r-big,k-big,k-small,2,incongruent,2,right,5,5,ImageFilesMetamers_Paired/Small-visSmall/14_67.jpg,ImageFilesMetamers_Paired/Big-visSmall/14_34.jpg,1,2,rightSide,680.4824,1
Exp_ObjectStroop_AreaControlled,57,41,30.75,2,which is bigger on the screen?,1,2,1,2,r-small,r-big,k-small,k-big,1,congruent,2,right,10,10,ImageFilesMetamers_Paired/Small-visSmall/19_41.jpg,ImageFilesMetamers_Paired/Big-visSmall/19_17.jpg,1,2,rightSide,628.6827,1
Exp_ObjectStroop_AreaControlled,57,41,30.75,2,which is bigger on the screen?,2,1,1,2,r-big,r-small,k-small,k-big,2,incongruent,1,left,24,24,ImageFilesMetamers_Paired/Small-visSmall/03_57.jpg,ImageFilesMetamers_Paired/Big-visSmall/03_36.jpg,1,1,leftSide,532.0352,1
Exp_ObjectStroop_AreaControlled,57,41,30.75,2,which is bigger on the screen?,2,1,2,1,r-big,r-small,k-big,k-small,1,congruent,1,left,23,23,ImageFilesMetamers_Paired/Small-visSmall/30_50.jpg,ImageFilesMetamers_Paired/Big-visSmall/30_20.jpg,1,1,leftSide,455.514,1
Exp_ObjectStroop_AreaControlled,57,41,30.75,2,which is bigger on the screen?,1,2,2,1,r-small,r-big,k-big,k-small,2,incongruent,2,right,12,12,ImageFilesMetamers_Paired/Small-visSmall/20_79.jpg,ImageFilesMetamers_Paired/Big-visSmall/20_38.jpg,1,2,rightSide,445.4131,1
Exp_ObjectStroop_AreaControlled,57,41,30.75,2,which is bigger on the screen?,2,1,2,1,r-big,r-small,k-big,k-small,1,congruent,1,left,5,5,ImageFilesMetamers_Paired/Small-visSmall/14_67.jpg,ImageFilesMetamers_Paired/Big-visSmall/14_34.jpg,1,1,leftSide,1515.5952,1
Exp_ObjectStroop_AreaControlled,57,41,30.75,2,which is bigger on the screen?,2,1,1,2,r-big,r-small,k-small,k-big,2,incongruent,1,left,22,22,ImageFilesMetamers_Paired/Small-visSmall/02_44.jpg,ImageFilesMetamers_Paired/Big-visSmall/02_08.jpg,1,1,leftSide,525.2685,1
Exp_ObjectStroop_AreaControlled,57,41,30.75,2,which is bigger on the screen?,2,1,1,2,r-big,r-small,k-small,k-big,2,incongruent,1,left,13,13,ImageFilesMetamers_Paired/Small-visSmall/21_52.jpg,ImageFilesMetamers_Paired/Big-visSmall/21_31.jpg,1,1,leftSide,511.929,1
Exp_ObjectStroop_AreaControlled,57,41,30.75,2,which is bigger on the screen?,1,2,1,2,r-small,r-big,k-small,k-big,1,congruent,2,right,26,26,ImageFilesMetamers_Paired/Small-visSmall/05_54.jpg,ImageFilesMetamers_Paired/Big-visSmall/05_25.jpg,1,2,rightSide,468.2167,1
Exp_ObjectStroop_AreaControlled,57,41,30.75,2,which is bigger on the screen?,2,1,1,2,r-big,r-small,k-small,k-big,2,incongruent,1,left,4,4,ImageFilesMetamers_Paired/Small-visSmall/13_77.jpg,ImageFilesMetamers_Paired/Big-visSmall/13_19.jpg,1,1,leftSide,689.6216,1
Exp_ObjectStroop_AreaControlled,57,41,30.75,2,which is bigger on the screen?,1,2,2,1,r-small,r-big,k-big,k-small,2,incongruent,2,right,30,30,ImageFilesMetamers_Paired/Small-visSmall/09_64.jpg,ImageFilesMetamers_Paired/Big-visSmall/09_15.jpg,1,2,rightSide,554.5286,1
Exp_ObjectStroop_AreaControlled,57,41,30.75,2,which is bigger on the screen?,1,2,2,1,r-small,r-big,k-big,k-small,2,incongruent,2,right,15,15,ImageFilesMetamers_Paired/Small-visSmall/23_70.jpg,ImageFilesMetamers_Paired/Big-visSmall/23_16.jpg,1,2,rightSide,453.0139,1
Exp_ObjectStroop_AreaControlled,57,41,30.75,2,which is bigger on the screen?,1,2,2,1,r-small,r-big,k-big,k-small,2,incongruent,2,right,17,17,ImageFilesMetamers_Paired/Small-visSmall/25_56.jpg,ImageFilesMetamers_Paired/Big-visSmall/25_10.jpg,1,2,rightSide,761.9268,1
Exp_ObjectStroop_AreaControlled,57,41,30.75,2,which is bigger on the screen?,2,1,2,1,r-big,r-small,k-big,k-small,1,congruent,1,left,19,19,ImageFilesMetamers_Paired/Small-visSmall/27_63.jpg,ImageFilesMetamers_Paired/Big-visSmall/27_18.jpg,1,1,leftSide,411.7712,1
Exp_ObjectStroop_AreaControlled,57,41,30.75,2,which is bigger on the screen?,1,2,1,2,r-small,r-big,k-small,k-big,1,congruent,2,right,5,5,ImageFilesMetamers_Paired/Small-visSmall/14_67.jpg,ImageFilesMetamers_Paired/Big-visSmall/14_34.jpg,1,2,rightSide,723.3003,1
Exp_ObjectStroop_AreaControlled,57,41,30.75,2,which is bigger on the screen?,1,2,1,2,r-small,r-big,k-small,k-big,1,congruent,2,right,14,14,ImageFilesMetamers_Paired/Small-visSmall/22_65.jpg,ImageFilesMetamers_Paired/Big-visSmall/22_26.jpg,1,2,rightSide,598.9235,1
Exp_ObjectStroop_AreaControlled,57,41,30.75,2,which is bigger on the screen?,1,2,2,1,r-small,r-big,k-big,k-small,2,incongruent,2,right,26,26,ImageFilesMetamers_Paired/Small-visSmall/05_54.jpg,ImageFilesMetamers_Paired/Big-visSmall/05_25.jpg,1,2,rightSide,502.8197,1
Exp_ObjectStroop_AreaControlled,57,41,30.75,2,which is bigger on the screen?,2,1,2,1,r-big,r-small,k-big,k-small,1,congruent,1,left,18,18,ImageFilesMetamers_Paired/Small-visSmall/26_42.jpg,ImageFilesMetamers_Paired/Big-visSmall/26_32.jpg,1,1,leftSide,475.3928,1
Exp_ObjectStroop_AreaControlled,57,41,30.75,2,which is bigger on the screen?,1,2,1,2,r-small,r-big,k-small,k-big,1,congruent,2,right,2,2,ImageFilesMetamers_Paired/Small-visSmall/11_71.jpg,ImageFilesMetamers_Paired/Big-visSmall/11_40.jpg,1,2,rightSide,405.8437,1
Exp_ObjectStroop_AreaControlled,57,41,30.75,2,which is bigger on the screen?,2,1,1,2,r-big,r-small,k-small,k-big,2,incongruent,1,left,9,9,ImageFilesMetamers_Paired/Small-visSmall/18_76.jpg,ImageFilesMetamers_Paired/Big-visSmall/18_23.jpg,1,1,leftSide,406.9485,1
Exp_ObjectStroop_AreaControlled,57,41,30.75,2,which is bigger on the screen?,2,1,1,2,r-big,r-small,k-small,k-big,2,incongruent,1,left,8,8,ImageFilesMetamers_Paired/Small-visSmall/17_80.jpg,ImageFilesMetamers_Paired/Big-visSmall/17_21.jpg,1,1,leftSide,398.4694,1
Exp_ObjectStroop_AreaControlled,57,41,30.75,2,which is bigger on the screen?,1,2,2,1,r-small,r-big,k-big,k-small,2,incongruent,2,right,3,3,ImageFilesMetamers_Paired/Small-visSmall/12_58.jpg,ImageFilesMetamers_Paired/Big-visSmall/12_13.jpg,1,2,rightSide,439.0835,1
Exp_ObjectStroop_AreaControlled,57,41,30.75,2,which is bigger on the screen?,2,1,2,1,r-big,r-small,k-big,k-small,1,congruent,1,left,10,10,ImageFilesMetamers_Paired/Small-visSmall/19_41.jpg,ImageFilesMetamers_Paired/Big-visSmall/19_17.jpg,1,1,leftSide,414.1529,1
Exp_ObjectStroop_AreaControlled,57,41,30.75,2,which is bigger on the screen?,2,1,1,2,r-big,r-small,k-small,k-big,2,incongruent,1,left,5,5,ImageFilesMetamers_Paired/Small-visSmall/14_67.jpg,ImageFilesMetamers_Paired/Big-visSmall/14_34.jpg,1,1,leftSide,494.8294,1
Exp_ObjectStroop_AreaControlled,57,41,30.75,2,which is bigger on the screen?,2,1,2,1,r-big,r-small,k-big,k-small,1,congruent,1,left,8,8,ImageFilesMetamers_Paired/Small-visSmall/17_80.jpg,ImageFilesMetamers_Paired/Big-visSmall/17_21.jpg,1,1,leftSide,666.5911,1
Exp_ObjectStroop_AreaControlled,57,41,30.75,2,which is bigger on the screen?,2,1,2,1,r-big,r-small,k-big,k-small,1,congruent,1,left,29,29,ImageFilesMetamers_Paired/Small-visSmall/08_45.jpg,ImageFilesMetamers_Paired/Big-visSmall/08_35.jpg,1,1,leftSide,414.9314,1
Exp_ObjectStroop_AreaControlled,57,41,30.75,2,which is bigger on the screen?,2,1,1,2,r-big,r-small,k-small,k-big,2,incongruent,1,left,17,17,ImageFilesMetamers_Paired/Small-visSmall/25_56.jpg,ImageFilesMetamers_Paired/Big-visSmall/25_10.jpg,1,1,leftSide,631.0096,1
Exp_ObjectStroop_AreaControlled,57,41,30.75,2,which is bigger on the screen?,1,2,2,1,r-small,r-big,k-big,k-small,2,incongruent,2,right,2,2,ImageFilesMetamers_Paired/Small-visSmall/11_71.jpg,ImageFilesMetamers_Paired/Big-visSmall/11_40.jpg,1,2,rightSide,471.0682,1
Exp_ObjectStroop_AreaControlled,57,41,30.75,2,which is bigger on the screen?,1,2,2,1,r-small,r-big,k-big,k-small,2,incongruent,2,right,9,9,ImageFilesMetamers_Paired/Small-visSmall/18_76.jpg,ImageFilesMetamers_Paired/Big-visSmall/18_23.jpg,1,2,rightSide,515.6451,1
Exp_ObjectStroop_AreaControlled,57,41,30.75,2,which is bigger on the screen?,1,2,1,2,r-small,r-big,k-small,k-big,1,congruent,2,right,11,11,ImageFilesMetamers_Paired/Small-visSmall/01_78.jpg,ImageFilesMetamers_Paired/Big-visSmall/01_07.jpg,1,2,rightSide,806.3014,1
Exp_ObjectStroop_AreaControlled,57,41,30.75,2,which is bigger on the screen?,1,2,2,1,r-small,r-big,k-big,k-small,2,incongruent,2,right,16,16,ImageFilesMetamers_Paired/Small-visSmall/24_61.jpg,ImageFilesMetamers_Paired/Big-visSmall/24_06.jpg,1,2,rightSide,461.2296,1
Exp_ObjectStroop_AreaControlled,57,41,30.75,2,which is bigger on the screen?,1,2,2,1,r-small,r-big,k-big,k-small,2,incongruent,2,right,19,19,ImageFilesMetamers_Paired/Small-visSmall/27_63.jpg,ImageFilesMetamers_Paired/Big-visSmall/27_18.jpg,1,2,rightSide,516.1185,1
Exp_ObjectStroop_AreaControlled,57,41,30.75,2,which is bigger on the screen?,1,2,2,1,r-small,r-big,k-big,k-small,2,incongruent,2,right,28,28,ImageFilesMetamers_Paired/Small-visSmall/07_51.jpg,ImageFilesMetamers_Paired/Big-visSmall/07_33.jpg,1,2,rightSide,375.1051,1
Exp_ObjectStroop_AreaControlled,57,41,30.75,2,which is bigger on the screen?,2,1,1,2,r-big,r-small,k-small,k-big,2,incongruent,1,left,26,26,ImageFilesMetamers_Paired/Small-visSmall/05_54.jpg,ImageFilesMetamers_Paired/Big-visSmall/05_25.jpg,1,1,leftSide,569.2242,1
Exp_ObjectStroop_AreaControlled,57,41,30.75,2,which is bigger on the screen?,1,2,2,1,r-small,r-big,k-big,k-small,2,incongruent,2,right,22,22,ImageFilesMetamers_Paired/Small-visSmall/02_44.jpg,ImageFilesMetamers_Paired/Big-visSmall/02_08.jpg,1,2,rightSide,393.3307,1
Exp_ObjectStroop_AreaControlled,57,41,30.75,2,which is bigger on the screen?,2,1,2,1,r-big,r-small,k-big,k-small,1,congruent,1,left,6,6,ImageFilesMetamers_Paired/Small-visSmall/15_72.jpg,ImageFilesMetamers_Paired/Big-visSmall/15_29.jpg,1,1,leftSide,442.4535,1
Exp_ObjectStroop_AreaControlled,57,41,30.75,2,which is bigger on the screen?,1,2,1,2,r-small,r-big,k-small,k-big,1,congruent,2,right,20,20,ImageFilesMetamers_Paired/Small-visSmall/28_47.jpg,ImageFilesMetamers_Paired/Big-visSmall/28_12.jpg,1,2,rightSide,409.4924,1
Exp_ObjectStroop_AreaControlled,57,41,30.75,2,which is bigger on the screen?,2,1,2,1,r-big,r-small,k-big,k-small,1,congruent,1,left,26,26,ImageFilesMetamers_Paired/Small-visSmall/05_54.jpg,ImageFilesMetamers_Paired/Big-visSmall/05_25.jpg,1,1,leftSide,472.7882,1
Exp_ObjectStroop_AreaControlled,57,41,30.75,2,which is bigger on the screen?,1,2,2,1,r-small,r-big,k-big,k-small,2,incongruent,2,right,4,4,ImageFilesMetamers_Paired/Small-visSmall/13_77.jpg,ImageFilesMetamers_Paired/Big-visSmall/13_19.jpg,1,2,rightSide,406.4118,1
Exp_ObjectStroop_AreaControlled,57,41,30.75,2,which is bigger on the screen?,2,1,1,2,r-big,r-small,k-small,k-big,2,incongruent,1,left,28,28,ImageFilesMetamers_Paired/Small-visSmall/07_51.jpg,ImageFilesMetamers_Paired/Big-visSmall/07_33.jpg,1,1,leftSide,454.5117,1
Exp_ObjectStroop_AreaControlled,57,41,30.75,2,which is bigger on the screen?,2,1,1,2,r-big,r-small,k-small,k-big,2,incongruent,1,left,21,21,ImageFilesMetamers_Paired/Small-visSmall/29_69.jpg,ImageFilesMetamers_Paired/Big-visSmall/29_03.jpg,1,1,leftSide,564.0205,1
Exp_ObjectStroop_AreaControlled,57,41,30.75,2,which is bigger on the screen?,2,1,2,1,r-big,r-small,k-big,k-small,1,congruent,1,left,21,21,ImageFilesMetamers_Paired/Small-visSmall/29_69.jpg,ImageFilesMetamers_Paired/Big-visSmall/29_03.jpg,1,1,leftSide,445.5752,1
Exp_ObjectStroop_AreaControlled,57,41,30.75,2,which is bigger on the screen?,1,2,2,1,r-small,r-big,k-big,k-small,2,incongruent,2,right,18,18,ImageFilesMetamers_Paired/Small-visSmall/26_42.jpg,ImageFilesMetamers_Paired/Big-visSmall/26_32.jpg,1,2,rightSide,444.9296,1
Exp_ObjectStroop_AreaControlled,57,41,30.75,2,which is bigger on the screen?,1,2,2,1,r-small,r-big,k-big,k-small,2,incongruent,2,right,24,24,ImageFilesMetamers_Paired/Small-visSmall/03_57.jpg,ImageFilesMetamers_Paired/Big-visSmall/03_36.jpg,1,2,rightSide,426.621,1
Exp_ObjectStroop_AreaControlled,57,41,30.75,2,which is bigger on the screen?,1,2,2,1,r-small,r-big,k-big,k-small,2,incongruent,2,right,20,20,ImageFilesMetamers_Paired/Small-visSmall/28_47.jpg,ImageFilesMetamers_Paired/Big-visSmall/28_12.jpg,1,2,rightSide,434.6254,1
